"111111110000000"
ID	adj.P.Val	P.Value	t	B	logFC	SPOT_ID	Description
10635_at	0.3910992	8.53e-02	-1.86	-6.28085	-1.51e-01	10635	RAD51 associated protein 1
64326_at	0.3910992	8.53e-02	-1.86	-6.28102	-1.25e-01	64326	ring finger and WD repeat domain 2
7596_at	0.3910992	8.53e-02	-1.86	-6.28117	-1.31e-01	7596	zinc finger protein 45
57511_at	0.3916223	8.54e-02	-1.86	-6.28259	-7.87e-02	57511	component of oligomeric golgi complex 6
2150_at	0.3917782	8.55e-02	-1.86	-6.28338	-4.37e-01	2150	coagulation factor II (thrombin) receptor-like 1
6514_at	0.3917782	8.55e-02	-1.86	-6.28341	-1.67e-01	6514	solute carrier family 2 (facilitated glucose transporter), member 2
9881_at	0.3918293	8.55e-02	1.86	-6.28375	4.22e-01	9881	tetratricopeptide repeat and ankyrin repeat containing 1
7184_at	0.3920081	8.56e-02	-1.86	-6.28439	-2.99e-01	7184	heat shock protein 90kDa beta (Grp94), member 1
29775_at	0.392135	8.56e-02	1.86	-6.28491	2.50e-01	29775	caspase recruitment domain family, member 10
100093630_at	0.3921606	8.57e-02	-1.86	-6.28519	-1.83e-01	100093630	small nucleolar RNA host gene 8 (non-protein coding)
153_at	0.3923556	8.57e-02	1.85	-6.28587	9.56e-02	153	adrenergic, beta-1-, receptor
55145_at	0.3925936	8.58e-02	-1.85	-6.28664	-3.57e-01	55145	THAP domain containing, apoptosis associated protein 1
387640_at	0.3927899	8.59e-02	-1.85	-6.28763	-2.18e-01	387640	chromosome 10 open reading frame 140
200845_at	0.3927899	8.59e-02	-1.85	-6.2877	-3.56e-01	200845	potassium channel tetramerisation domain containing 6
90957_at	0.3927899	8.59e-02	-1.85	-6.28777	-7.67e-02	90957	DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57
23636_at	0.3932385	8.61e-02	-1.85	-6.28921	-4.42e-01	23636	nucleoporin 62kDa
92806_at	0.3932385	8.61e-02	-1.85	-6.28966	-1.99e-01	92806	CENPB DNA-binding domains containing 1
64785_at	0.3932385	8.61e-02	-1.85	-6.28968	-1.30e-01	64785	GINS complex subunit 3 (Psf3 homolog)
10963_at	0.3932385	8.61e-02	-1.85	-6.2897	-3.75e-01	10963	stress-induced-phosphoprotein 1
64858_at	0.393526	8.62e-02	-1.85	-6.29074	-8.98e-02	64858	DNA cross-link repair 1B (PSO2 homolog, S. cerevisiae)
23252_at	0.393526	8.62e-02	1.85	-6.29081	7.80e-02	23252	OTU domain containing 3
64376_at	0.3937249	8.63e-02	1.85	-6.29149	4.04e-01	64376	IKAROS family zinc finger 5 (Pegasus)
113263_at	0.3939194	8.63e-02	1.85	-6.29216	1.22e-01	113263	glucocorticoid induced transcript 1
55303_at	0.3941093	8.64e-02	-1.85	-6.29282	-3.31e-01	55303	GTPase, IMAP family member 4
7917_at	0.3941845	8.64e-02	1.85	-6.29327	2.45e-01	7917	HLA-B associated transcript 3
5931_at	0.3941845	8.65e-02	-1.85	-6.29344	-1.19e-01	5931	retinoblastoma binding protein 7
8123_at	0.3943773	8.65e-02	-1.85	-6.29412	-7.41e-02	8123	Prader-Willi/Angelman syndrome-5
494513_at	0.3943773	8.65e-02	1.85	-6.29433	2.00e-01	494513	deafness, autosomal recessive 59
10645_at	0.3945881	8.66e-02	1.85	-6.29504	1.24e-01	10645	calcium/calmodulin-dependent protein kinase kinase 2, beta
84950_at	0.3948419	8.67e-02	1.85	-6.29601	1.36e-01	84950	PRP38 pre-mRNA processing factor 38 (yeast) domain containing A
5514_at	0.3948419	8.67e-02	1.85	-6.29624	4.42e-01	5514	protein phosphatase 1, regulatory (inhibitor) subunit 10
376497_at	0.3948419	8.67e-02	-1.85	-6.29629	-9.57e-02	376497	solute carrier family 27 (fatty acid transporter), member 1
53981_at	0.3948425	8.68e-02	-1.85	-6.29705	-1.84e-01	53981	cleavage and polyadenylation specific factor 2, 100kDa
79649_at	0.3948425	8.68e-02	1.85	-6.29715	2.30e-01	79649	MAP7 domain containing 3
120425_at	0.3948425	8.68e-02	1.85	-6.29723	2.05e-01	120425	adhesion molecule, interacts with CXADR antigen 1
84278_at	0.3948425	8.68e-02	-1.85	-6.29746	-1.23e-01	84278	hippocampus abundant transcript-like 2
5154_at	0.3948425	8.69e-02	-1.85	-6.29761	-4.22e-02	5154	platelet-derived growth factor alpha polypeptide
10057_at	0.3948425	8.69e-02	-1.85	-6.29764	-3.37e-02	10057	ATP-binding cassette, sub-family C (CFTR/MRP), member 5
11104_at	0.3950912	8.70e-02	-1.85	-6.29868	-2.09e-01	11104	katanin p60 (ATPase-containing) subunit A 1
4302_at	0.3950912	8.70e-02	1.85	-6.29877	1.86e-01	4302	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 6
22881_at	0.3950912	8.70e-02	1.85	-6.299	1.92e-01	22881	ankyrin repeat domain 6
9070_at	0.3950912	8.70e-02	-1.85	-6.29911	-1.91e-01	9070	ash2 (absent, small, or homeotic)-like (Drosophila)
55610_at	0.3951881	8.71e-02	-1.85	-6.29965	-1.13e-02	55610	coiled-coil domain containing 132
84440_at	0.3951881	8.71e-02	1.85	-6.30004	7.02e-02	84440	RAB11 family interacting protein 4 (class II)
339483_at	0.3951881	8.71e-02	1.85	-6.30023	1.13e-01	339483	myotubularin related protein 9-like, pseudogene
3098_at	0.3951881	8.71e-02	1.85	-6.30023	1.62e-01	3098	hexokinase 1
1353_at	0.3951881	8.72e-02	-1.85	-6.3007	-2.05e-01	1353	COX11 cytochrome c oxidase assembly homolog (yeast)
10640_at	0.3951881	8.72e-02	-1.85	-6.30081	-1.75e-01	10640	exocyst complex component 5
6143_at	0.3951881	8.72e-02	1.85	-6.3009	1.71e-01	6143	ribosomal protein L19
22944_at	0.3956171	8.73e-02	-1.84	-6.3021	-1.48e-01	22944	KIN, antigenic determinant of recA protein homolog (mouse)
163_at	0.3956374	8.73e-02	1.84	-6.30251	1.57e-01	163	adaptor-related protein complex 2, beta 1 subunit
7879_at	0.3956374	8.74e-02	-1.84	-6.30284	-1.54e-01	7879	RAB7A, member RAS oncogene family
1193_at	0.3956374	8.74e-02	-1.84	-6.30285	-5.72e-01	1193	chloride intracellular channel 2
56849_at	0.3956374	8.74e-02	1.84	-6.30304	1.11e-01	56849	transcription elongation factor A (SII)-like 7
7474_at	0.3957452	8.74e-02	-1.84	-6.30355	-3.47e-01	7474	wingless-type MMTV integration site family, member 5A
79080_at	0.3957452	8.75e-02	-1.84	-6.30374	-2.59e-01	79080	coiled-coil domain containing 86
4494_at	0.3959295	8.75e-02	-1.84	-6.30438	-3.60e-01	4494	metallothionein 1F
11160_at	0.3960943	8.76e-02	1.84	-6.30497	4.30e-02	11160	ER lipid raft associated 2
107_at	0.3961046	8.76e-02	1.84	-6.30543	4.74e-01	107	adenylate cyclase 1 (brain)
153222_at	0.3961046	8.76e-02	1.84	-6.30551	2.95e-01	153222	chromosome 5 open reading frame 41
645191_at	0.3961046	8.76e-02	1.84	-6.30567	5.07e-02	645191	leucine rich repeat and Ig domain containing 3
2314_at	0.396344	8.77e-02	-1.84	-6.30643	-1.98e-01	2314	flightless I homolog (Drosophila)
56652_at	0.3963484	8.78e-02	-1.84	-6.30688	-7.47e-02	56652	chromosome 10 open reading frame 2
100130613_at	0.3963484	8.78e-02	-1.84	-6.30689	-6.90e-02	100130613	chromosome X open reading frame 64
2804_at	0.3966896	8.79e-02	-1.84	-6.30802	-1.77e-01	2804	golgin B1
5110_at	0.3966896	8.79e-02	-1.84	-6.3082	-1.45e-01	5110	protein-L-isoaspartate (D-aspartate) O-methyltransferase
1662_at	0.3966896	8.79e-02	-1.84	-6.30835	-2.35e-01	1662	DEAD (Asp-Glu-Ala-Asp) box polypeptide 10
84455_at	0.3966896	8.79e-02	-1.84	-6.30856	-2.70e-01	84455	EF-hand calcium binding domain 7
57544_at	0.3967433	8.80e-02	-1.84	-6.30904	-2.06e-01	57544	thioredoxin domain containing 16
57599_at	0.3967433	8.80e-02	-1.84	-6.30912	-2.32e-01	57599	WD repeat domain 48
9657_at	0.396783	8.80e-02	-1.84	-6.30978	-2.16e-01	9657	IQ motif containing B1
8550_at	0.396783	8.81e-02	-1.84	-6.31007	-2.83e-01	8550	mitogen-activated protein kinase-activated protein kinase 5
26993_at	0.396783	8.81e-02	1.84	-6.31008	2.70e-01	26993	A kinase (PRKA) anchor protein 8-like
7532_at	0.396783	8.81e-02	-1.84	-6.31017	-1.49e-01	7532	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide
80007_at	0.396783	8.82e-02	-1.84	-6.31088	-5.03e-02	80007	chromosome 10 open reading frame 88
153830_at	0.396783	8.82e-02	1.84	-6.31093	3.86e-01	153830	ring finger protein 145
1962_at	0.396783	8.82e-02	-1.84	-6.31119	-2.56e-01	1962	enoyl-CoA, hydratase/3-hydroxyacyl CoA dehydrogenase
79230_at	0.396783	8.82e-02	-1.84	-6.31121	-3.99e-02	79230	zinc finger protein 557
284370_at	0.396783	8.82e-02	-1.84	-6.31163	-2.07e-01	284370	zinc finger protein 615
6716_at	0.396783	8.82e-02	-1.84	-6.31163	-6.09e-01	6716	steroid-5-alpha-reductase, alpha polypeptide 2 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 2)
112724_at	0.396783	8.82e-02	-1.84	-6.31167	-6.38e-02	112724	retinol dehydrogenase 13 (all-trans/9-cis)
9546_at	0.3969435	8.83e-02	-1.84	-6.31246	-6.34e-02	9546	amyloid beta (A4) precursor protein-binding, family A, member 3
2207_at	0.3969435	8.83e-02	-1.84	-6.31276	-7.62e-01	2207	Fc fragment of IgE, high affinity I, receptor for; gamma polypeptide
64421_at	0.3969435	8.84e-02	1.84	-6.31286	2.77e-01	64421	DNA cross-link repair 1C (PSO2 homolog, S. cerevisiae)
84620_at	0.3969435	8.84e-02	1.84	-6.31292	4.62e-02	84620	ST6 beta-galactosamide alpha-2,6-sialyltranferase 2
100288410_at	0.396983	8.84e-02	1.84	-6.31323	3.18e-01	100288410	hypothetical protein LOC100288410
1581_at	0.3970471	8.84e-02	-1.84	-6.3136	-1.94	1581	cytochrome P450, family 7, subfamily A, polypeptide 1
79169_at	0.3973699	8.85e-02	1.84	-6.31455	9.69e-02	79169	chromosome 1 open reading frame 35
56967_at	0.39737	8.85e-02	-1.84	-6.31477	-2.34e-01	56967	chromosome 14 open reading frame 132
60343_at	0.3977936	8.87e-02	-1.84	-6.31594	-1.46e-01	60343	family with sequence similarity 3, member A
9409_at	0.3980052	8.87e-02	-1.84	-6.31664	-7.20e-02	9409	peroxisomal biogenesis factor 16
4716_at	0.3980779	8.88e-02	-1.83	-6.31724	-1.06e-01	4716	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 10, 22kDa
6519_at	0.3980779	8.88e-02	1.83	-6.31725	8.57e-01	6519	solute carrier family 3 (cystine, dibasic and neutral amino acid transporters, activator of cystine, dibasic and neutral amino acid transport), member 1
100131814_at	0.3984262	8.89e-02	1.83	-6.31826	9.36e-02	100131814	chromosome 6 open reading frame 217
126308_at	0.398681	8.90e-02	1.83	-6.31923	7.42e-02	126308	MOB1, Mps One Binder kinase activator-like 2A (yeast)
23753_at	0.398681	8.90e-02	-1.83	-6.31938	-5.39e-01	23753	stromal cell-derived factor 2-like 1
79033_at	0.398681	8.90e-02	-1.83	-6.31949	-2.56e-01	79033	ERI1 exoribonuclease family member 3
115992_at	0.3990498	8.91e-02	1.83	-6.32054	2.59e-01	115992	ring finger protein 166
57475_at	0.3991189	8.92e-02	1.83	-6.32099	2.37e-02	57475	pleckstrin homology domain containing, family H (with MyTH4 domain) member 1
5886_at	0.3991189	8.92e-02	1.83	-6.32114	1.59e-01	5886	RAD23 homolog A (S. cerevisiae)
27245_at	0.3992164	8.92e-02	1.83	-6.32158	4.28e-02	27245	AT hook, DNA binding motif, containing 1
79705_at	0.399902	8.94e-02	1.83	-6.32334	1.35e-01	79705	leucine-rich repeat kinase 1
26576_at	0.3999052	8.94e-02	-1.83	-6.32357	-4.64e-02	26576	SFRS protein kinase 3
8539_at	0.4000921	8.95e-02	-1.83	-6.32421	-2.00e-01	8539	apoptosis inhibitor 5
644794_at	0.4004325	8.96e-02	1.83	-6.32559	1.59e-02	644794	hypothetical LOC644794
79109_at	0.4004325	8.96e-02	-1.83	-6.32567	-1.18e-01	79109	mitogen-activated protein kinase associated protein 1
9736_at	0.4004325	8.96e-02	1.83	-6.32577	5.87e-02	9736	ubiquitin specific peptidase 34
9878_at	0.4004325	8.96e-02	-1.83	-6.32585	-1.46e-01	9878	TOX high mobility group box family member 4
89970_at	0.4006664	8.97e-02	1.83	-6.32669	1.52e-01	89970	ring finger and SPRY domain containing 1
79723_at	0.4006664	8.97e-02	-1.83	-6.32681	-1.74e-01	79723	suppressor of variegation 3-9 homolog 2 (Drosophila)
7571_at	0.4013287	8.99e-02	1.83	-6.32851	1.97e-01	7571	zinc finger protein 23 (KOX 16)
5163_at	0.4016465	9.00e-02	1.83	-6.32946	1.68e-01	5163	pyruvate dehydrogenase kinase, isozyme 1
336_at	0.4016465	9.00e-02	-1.83	-6.32966	-6.09e-02	336	apolipoprotein A-II
1500_at	0.4016697	9.01e-02	1.83	-6.32995	1.01e-01	1500	catenin (cadherin-associated protein), delta 1
79803_at	0.4016697	9.01e-02	-1.83	-6.33016	-8.00e-02	79803	Hermansky-Pudlak syndrome 6
26063_at	0.4017504	9.01e-02	-1.83	-6.33072	-3.48e-01	26063	2,4-dienoyl CoA reductase 2, peroxisomal
5108_at	0.4017504	9.01e-02	1.83	-6.33078	8.83e-02	5108	pericentriolar material 1
10207_at	0.4018421	9.02e-02	1.83	-6.3312	1.60e-01	10207	InaD-like (Drosophila)
54900_at	0.4021711	9.03e-02	1.83	-6.33215	1.96e-01	54900	lymphocyte transmembrane adaptor 1
653483_at	0.4023512	9.03e-02	1.83	-6.33277	1.68e-01	653483	chromosome 6 open reading frame 124
9846_at	0.4029833	9.05e-02	1.82	-6.3344	1.62e-01	9846	GRB2-associated binding protein 2
23341_at	0.402994	9.05e-02	1.82	-6.33464	1.47e-01	23341	DnaJ (Hsp40) homolog, subfamily C, member 16
343450_at	0.4030339	9.06e-02	1.82	-6.33514	2.98e-01	343450	potassium channel, subfamily T, member 2
219899_at	0.4030339	9.06e-02	1.82	-6.33526	3.26e-01	219899	tubulin folding cofactor E-like
9904_at	0.4030339	9.06e-02	-1.82	-6.33539	-2.28e-01	9904	RNA binding motif protein 19
8502_at	0.4031455	9.07e-02	-1.82	-6.33601	-3.31e-01	8502	plakophilin 4
10973_at	0.4031455	9.07e-02	-1.82	-6.33607	-1.57e-01	10973	activating signal cointegrator 1 complex subunit 3
151393_at	0.4032113	9.07e-02	-1.82	-6.33662	-1.36e-01	151393	family with sequence similarity 82, member A1
92565_at	0.4032113	9.07e-02	1.82	-6.33666	7.17e-02	92565	fibronectin type III and ankyrin repeat domains 1
9653_at	0.403449	9.08e-02	-1.82	-6.33741	-1.41e-01	9653	heparan sulfate 2-O-sulfotransferase 1
94101_at	0.4035867	9.09e-02	-1.82	-6.33793	-4.56e-01	94101	ORM1-like 1 (S. cerevisiae)
3290_at	0.4037628	9.09e-02	-1.82	-6.33854	-1.73e-01	3290	hydroxysteroid (11-beta) dehydrogenase 1
23307_at	0.4041755	9.10e-02	-1.82	-6.33967	-1.10e-01	23307	FK506 binding protein 15, 133kDa
392_at	0.4044976	9.11e-02	1.82	-6.3406	2.13e-01	392	Rho GTPase activating protein 1
1503_at	0.4048994	9.12e-02	-1.82	-6.34171	-4.08e-01	1503	CTP synthase
253959_at	0.4049513	9.13e-02	1.82	-6.34204	2.33e-01	253959	Ral GTPase activating protein, alpha subunit 1 (catalytic)
4200_at	0.4050344	9.13e-02	-1.82	-6.34245	-3.65e-01	4200	malic enzyme 2, NAD(+)-dependent, mitochondrial
253769_at	0.4052397	9.14e-02	1.82	-6.34312	2.50e-02	253769	WD repeat domain 27
83590_at	0.4052671	9.14e-02	-1.82	-6.3434	-2.46e-01	83590	transmembrane and ubiquitin-like domain containing 1
2776_at	0.405278	9.14e-02	1.82	-6.34364	2.35e-01	2776	guanine nucleotide binding protein (G protein), q polypeptide
51455_at	0.4055307	9.15e-02	1.82	-6.34446	1.42e-01	51455	REV1 homolog (S. cerevisiae)
90417_at	0.4055307	9.16e-02	-1.82	-6.3448	-4.35e-01	90417	chromosome 15 open reading frame 23
11277_at	0.4055307	9.16e-02	-1.82	-6.34489	-2.82e-01	11277	three prime repair exonuclease 1
157695_at	0.4055307	9.16e-02	1.82	-6.34507	8.62e-02	157695	chromosome 8 open reading frame 42
834_at	0.4057135	9.17e-02	-1.82	-6.34569	-4.59e-01	834	caspase 1, apoptosis-related cysteine peptidase (interleukin 1, beta, convertase)
2632_at	0.4064413	9.18e-02	-1.82	-6.34751	-1.84e-01	2632	glucan (1,4-alpha-), branching enzyme 1
80864_at	0.4067859	9.19e-02	1.82	-6.34849	1.27e-01	80864	EGF-like-domain, multiple 8
25819_at	0.4068334	9.20e-02	1.81	-6.34881	6.70e-01	25819	CCR4 carbon catabolite repression 4-like (S. cerevisiae)
1577_at	0.4072614	9.21e-02	1.81	-6.34997	5.00e-01	1577	cytochrome P450, family 3, subfamily A, polypeptide 5
1073_at	0.407447	9.22e-02	1.81	-6.35059	2.63e-01	1073	cofilin 2 (muscle)
2622_at	0.4075683	9.22e-02	-1.81	-6.35121	-5.90e-02	2622	growth arrest-specific 8
126823_at	0.4075683	9.23e-02	-1.81	-6.35164	-2.64e-01	126823	kelch domain containing 9
4151_at	0.4075683	9.23e-02	-1.81	-6.35206	-1.65e-01	4151	myoglobin
3954_at	0.4075683	9.23e-02	-1.81	-6.35207	-4.11e-02	3954	leucine zipper-EF-hand containing transmembrane protein 1
54875_at	0.4075683	9.23e-02	1.81	-6.35233	1.75e-01	54875	centlein, centrosomal protein
54952_at	0.4075683	9.23e-02	-1.81	-6.35237	-6.04e-02	54952	tRNA selenocysteine 1 associated protein 1
7392_at	0.4075683	9.23e-02	1.81	-6.35238	2.62e-01	7392	upstream transcription factor 2, c-fos interacting
9219_at	0.4075693	9.24e-02	1.81	-6.3526	4.32e-02	9219	metastasis associated 1 family, member 2
155382_at	0.4077636	9.24e-02	-1.81	-6.35339	-2.11e-01	155382	vacuolar protein sorting 37 homolog D (S. cerevisiae)
92595_at	0.4077636	9.25e-02	1.81	-6.35346	1.43e-01	92595	zinc finger protein 764
147179_at	0.4077946	9.25e-02	1.81	-6.35375	2.92e-01	147179	WAS/WASL interacting protein family, member 2
57606_at	0.4079177	9.26e-02	1.81	-6.35458	5.02e-02	57606	SLAIN motif family, member 2
57062_at	0.4079177	9.26e-02	-1.81	-6.35472	-1.38e-01	57062	DEAD (Asp-Glu-Ala-Asp) box polypeptide 24
440503_at	0.4079177	9.26e-02	1.81	-6.35478	1.58e-01	440503	perilipin 5
8940_at	0.4079177	9.26e-02	-1.81	-6.35488	-3.99e-02	8940	topoisomerase (DNA) III beta
752014_at	0.4080707	9.27e-02	1.81	-6.35561	5.24e-02	752014	cementum protein 1
23125_at	0.4080707	9.27e-02	1.81	-6.35565	5.81e-02	23125	calmodulin binding transcription activator 2
51018_at	0.4083992	9.28e-02	-1.81	-6.35659	-2.48e-01	51018	ribosomal RNA processing 15 homolog (S. cerevisiae)
6775_at	0.4084858	9.28e-02	-1.81	-6.35699	-6.28e-01	6775	signal transducer and activator of transcription 4
80034_at	0.4085651	9.29e-02	-1.81	-6.35741	-8.09e-02	80034	cysteine-serine-rich nuclear protein 3
7673_at	0.4085651	9.29e-02	-1.81	-6.35768	-1.50e-01	7673	zinc finger protein 222
66008_at	0.4085651	9.29e-02	-1.81	-6.35812	-1.71e-01	66008	trafficking protein, kinesin binding 2
200315_at	0.4085651	9.29e-02	1.81	-6.35822	7.55e-01	200315	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3A
6787_at	0.4085651	9.29e-02	1.81	-6.35825	1.94e-01	6787	NIMA (never in mitosis gene a)-related kinase 4
51657_at	0.4087702	9.30e-02	-1.81	-6.35908	-1.54e-01	51657	serine/threonine/tyrosine interacting-like 1
728613_at	0.4087702	9.30e-02	-1.81	-6.35913	-6.20e-01	728613	programmed cell death 6 pseudogene
55425_at	0.4089851	9.31e-02	-1.81	-6.35992	-1.86e-01	55425	KIAA1704
11052_at	0.4089851	9.31e-02	1.81	-6.36003	7.94e-02	11052	cleavage and polyadenylation specific factor 6, 68kDa
5412_at	0.4091398	9.32e-02	1.81	-6.361	1.02e-01	5412	ubiquitin-like 3
8237_at	0.4091398	9.33e-02	1.81	-6.36115	1.90e-01	8237	ubiquitin specific peptidase 11
23368_at	0.4091398	9.33e-02	1.81	-6.36122	1.73e-01	23368	protein phosphatase 1, regulatory (inhibitor) subunit 13B
5527_at	0.4091398	9.33e-02	1.81	-6.36138	8.26e-02	5527	protein phosphatase 2, regulatory subunit B', gamma
4057_at	0.4091398	9.33e-02	-1.81	-6.36145	-5.98e-01	4057	lactotransferrin
5320_at	0.4092028	9.33e-02	-1.81	-6.3618	-2.10	5320	phospholipase A2, group IIA (platelets, synovial fluid)
11258_at	0.4099038	9.35e-02	-1.81	-6.36384	-1.09e-01	11258	dynactin 3 (p22)
56951_at	0.4099038	9.35e-02	-1.81	-6.36393	-1.82e-01	56951	chromosome 5 open reading frame 15
4259_at	0.4099038	9.36e-02	-1.81	-6.36417	-2.18e-01	4259	microsomal glutathione S-transferase 3
133015_at	0.4099038	9.36e-02	1.80	-6.36426	5.24e-02	133015	PARK2 co-regulated-like
51154_at	0.4099038	9.36e-02	1.80	-6.36441	2.12e-01	51154	mRNA turnover 4 homolog (S. cerevisiae)
135112_at	0.4100691	9.37e-02	1.80	-6.36499	3.92e-01	135112	nuclear receptor coactivator 7
7574_at	0.4101081	9.37e-02	1.80	-6.36549	1.15e-01	7574	zinc finger protein 26
80896_at	0.4101081	9.37e-02	-1.80	-6.3655	-5.07e-01	80896	N-acetylneuraminate pyruvate lyase (dihydrodipicolinate synthase)
4922_at	0.4103696	9.38e-02	-1.80	-6.36629	-6.32e-01	4922	neurotensin
25914_at	0.4108865	9.39e-02	1.80	-6.36762	9.62e-02	25914	rotatin
116987_at	0.4111316	9.40e-02	-1.80	-6.36837	-2.33e-01	116987	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1
26512_at	0.4113321	9.41e-02	1.80	-6.36902	3.76e-01	26512	integrator complex subunit 6
4048_at	0.4117282	9.42e-02	-1.80	-6.37009	-1.36e-01	4048	leukotriene A4 hydrolase
8825_at	0.4121774	9.43e-02	-1.80	-6.37128	-1.41e-01	8825	lin-7 homolog A (C. elegans)
26872_at	0.4123316	9.44e-02	-1.80	-6.37183	-2.61e-01	26872	six transmembrane epithelial antigen of the prostate 1
10084_at	0.412491	9.45e-02	-1.80	-6.3727	-1.29e-01	10084	polyglutamine binding protein 1
54520_at	0.412491	9.45e-02	-1.80	-6.37278	-1.10e-01	54520	coiled-coil domain containing 93
3945_at	0.412491	9.45e-02	-1.80	-6.37282	-2.00e-01	3945	lactate dehydrogenase B
91304_at	0.4126769	9.45e-02	1.80	-6.37343	9.53e-02	91304	chromosome 19 open reading frame 6
4242_at	0.4128814	9.46e-02	-1.80	-6.37421	-5.54e-02	4242	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
27440_at	0.4128814	9.46e-02	1.80	-6.3743	1.24e-01	27440	cat eye syndrome chromosome region, candidate 5
85004_at	0.4131764	9.47e-02	1.80	-6.37516	3.80e-02	85004	RAS-like, estrogen-regulated, growth inhibitor
201973_at	0.4137132	9.49e-02	-1.80	-6.37653	-2.38e-01	201973	coiled-coil domain containing 111
55752_at	0.414015	9.50e-02	1.80	-6.37739	2.30e-01	55752	septin 11
54881_at	0.414035	9.50e-02	-1.80	-6.37765	-1.45e-01	54881	testis expressed 10
9672_at	0.4151267	9.53e-02	1.79	-6.38034	6.51e-02	9672	syndecan 3
79132_at	0.4151267	9.53e-02	-1.79	-6.38042	-3.13e-01	79132	DEXH (Asp-Glu-X-His) box polypeptide 58
195827_at	0.4154726	9.54e-02	1.79	-6.38158	3.70e-01	195827	chromosome 9 open reading frame 21
29080_at	0.4154726	9.54e-02	1.79	-6.38159	2.08e-01	29080	coiled-coil domain containing 59
79600_at	0.4156408	9.55e-02	-1.79	-6.38217	-1.91e-01	79600	tectonic family member 1
1016_at	0.4159551	9.56e-02	-1.79	-6.38305	-2.21e-02	1016	cadherin 18, type 2
139322_at	0.4160855	9.56e-02	-1.79	-6.38355	-3.19e-01	139322	apolipoprotein O-like
5376_at	0.4161251	9.57e-02	1.79	-6.38393	4.67e-01	5376	peripheral myelin protein 22
27115_at	0.4161251	9.57e-02	1.79	-6.38446	2.56e-01	27115	phosphodiesterase 7B
222068_at	0.4161251	9.57e-02	-1.79	-6.38448	-4.13e-01	222068	transmembrane emp24 protein transport domain containing 4
55795_at	0.4161251	9.57e-02	1.79	-6.38449	5.07e-02	55795	PCI domain containing 2
100288678_at	0.4162291	9.58e-02	1.79	-6.38492	1.31e-01	100288678	hypothetical protein LOC100288678
144348_at	0.4163457	9.58e-02	-1.79	-6.38539	-1.45e-01	144348	zinc finger protein 664
