ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8143733	0.39482	1.87e-02	-2.50070476	-3.14822	-0.5103138	ZNF767P	zinc finger family member 767, pseudogene
8136293	0.39556	1.87e-02	-2.49960742	-3.15026	-0.20928533	EXOC4	exocyst complex component 4
8170538	0.39585	1.88e-02	-2.49868617	-3.15197	-0.21412872	GABRQ	gamma-aminobutyric acid type A receptor theta subunit
7956044	0.39585	1.88e-02	2.49860016	-3.15213	0.26155441		
7989037	0.39585	1.88e-02	2.49846111	-3.15238	0.26422842	CCPG1	cell cycle progression 1
8088480	0.39607	1.88e-02	2.49787385	-3.15347	0.258635	ID2B///ID2	inhibitor of DNA binding 2B, HLH protein (pseudogene)///inhibitor of DNA binding 2, HLH protein
8073909	0.39607	1.88e-02	-2.49766544	-3.15386	-0.17612314	TBC1D22A	TBC1 domain family member 22A
7944375	0.39695	1.89e-02	2.49634277	-3.15632	0.31752651	TRAPPC4	trafficking protein particle complex 4
8124082	0.39695	1.89e-02	2.49605877	-3.15684	0.43851026		
8104926	0.39695	1.89e-02	-2.495648	-3.15761	-0.45361213		
7906954	0.39695	1.89e-02	-2.4955873	-3.15772	-0.53913311	PBX1	PBX homeobox 1
7915408	0.39726	1.89e-02	2.49465506	-3.15945	0.19076664	FOXJ3	forkhead box J3
7989277	0.39726	1.89e-02	-2.49431776	-3.16007	-0.22759434	MYO1E	myosin IE
8124859	0.39726	1.90e-02	2.49382788	-3.16098	0.19920641	C6orf15	chromosome 6 open reading frame 15
8026163	0.39726	1.90e-02	2.49354815	-3.1615	0.67735065	IER2	immediate early response 2
7955562	0.39726	1.90e-02	-2.49289182	-3.16272	-0.36723417	ACVRL1	activin A receptor like type 1
8175871	0.39726	1.90e-02	2.49271506	-3.16305	0.22986787	L1CAM	L1 cell adhesion molecule
8048699	0.39726	1.90e-02	2.4926552	-3.16316	0.22761206		
7894873	0.39726	1.90e-02	-2.49249073	-3.16346	-0.24525019		
8180297	0.39726	1.90e-02	2.49226355	-3.16388	0.16847529	RPL4	ribosomal protein L4
8043459	0.39726	1.90e-02	-2.49221955	-3.16396	-0.87282189	IGKC	immunoglobulin kappa constant
8168079	0.39726	1.90e-02	2.49218691	-3.16403	0.6526501		
8140269	0.39726	1.90e-02	-2.49193281	-3.1645	-0.32392766	PMS2P6///LOC441259///PMS2P5///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1	PMS1 homolog 2, mismatch repair system component pseudogene 6///PMS1 homolog 2, mismatch repair system component pseudogene///PMS1 homolog 2, mismatch repair system component pseudogene 5///PMS1 homolog 2, mismatch repair system component pseudogene 1///PMS1 homolog 2, mismatch repair system component pseudogene 6///PMS1 homolog 2, mismatch repair system component pseudogene 3///PMS1 homolog 2, mismatch repair system component pseudogene 2///PMS1 homolog 2, mismatch repair system component pseudogene 1
8180376	0.39735	1.91e-02	-2.49151308	-3.16527	-0.31434564	AKR1C1	aldo-keto reductase family 1 member C1
7967900	0.39735	1.91e-02	-2.49129108	-3.16569	-0.28073655	ZMYM2	zinc finger MYM-type containing 2
7930980	0.39803	1.91e-02	-2.49026221	-3.16759	-0.41572979	PLPP4	phospholipid phosphatase 4
8090823	0.39812	1.92e-02	-2.48921539	-3.16953	-0.52006277	SLCO2A1	solute carrier organic anion transporter family member 2A1
8062821	0.39812	1.92e-02	-2.4891257	-3.1697	-0.53280619		
7955896	0.39812	1.92e-02	2.48908681	-3.16977	0.27363471	COPZ1	coatomer protein complex subunit zeta 1
7893888	0.39812	1.92e-02	2.48907731	-3.16979	0.36449161		
8109843	0.39828	1.92e-02	-2.48862415	-3.17063	-0.3988909	DOCK2	dedicator of cytokinesis 2
7941179	0.39847	1.92e-02	-2.48814437	-3.17152	-0.20243272	CAPN1	calpain 1
7896036	0.39855	1.92e-02	2.48773539	-3.17227	0.24815009		
8010454	0.39855	1.92e-02	-2.48736943	-3.17295	-0.30678739	RNF213	ring finger protein 213
7918437	0.39855	1.93e-02	2.48711075	-3.17343	0.19370131	LAMTOR5	late endosomal/lysosomal adaptor, MAPK and MTOR activator 5
7896750	0.39855	1.93e-02	2.48695456	-3.17372	0.42736395		
8042207	0.39855	1.93e-02	2.48668854	-3.17421	0.17708573	COMMD1	copper metabolism domain containing 1
7996976	0.39893	1.93e-02	-2.48600033	-3.17549	-0.18166632	WWP2	WW domain containing E3 ubiquitin protein ligase 2
8167942	0.39915	1.93e-02	2.48548761	-3.17644	0.26142531	ZXDB	zinc finger, X-linked, duplicated B
8180346	0.39936	1.93e-02	-2.48498505	-3.17737	-0.29061615	GPX1	glutathione peroxidase 1
8104422	0.39936	1.94e-02	2.48451223	-3.17824	0.34169193	MTRR	5-methyltetrahydrofolate-homocysteine methyltransferase reductase
8135943	0.39936	1.94e-02	2.48444422	-3.17837	1.3390357		
7932554	0.40039	1.94e-02	-2.48297155	-3.18109	-0.20694606	ARHGAP21	Rho GTPase activating protein 21
8112731	0.40039	1.95e-02	-2.48253174	-3.18191	-0.57854003	F2RL2	coagulation factor II thrombin receptor like 2
8004293	0.40039	1.95e-02	2.48228069	-3.18237	0.21637905	ELP5	elongator acetyltransferase complex subunit 5
7895436	0.40039	1.95e-02	-2.48180287	-3.18325	-0.32155837		
8101828	0.40039	1.95e-02	2.4817037	-3.18344	0.42852908	TSPAN5	tetraspanin 5
7981960	0.40039	1.95e-02	2.48119895	-3.18437	0.59468254	SNORD116-6	small nucleolar RNA, C/D box 116-6
7893598	0.40039	1.95e-02	-2.48096662	-3.1848	-0.40403747		
7895969	0.40039	1.95e-02	-2.48096662	-3.1848	-0.40403747		
8139033	0.40039	1.95e-02	-2.48087427	-3.18497	-0.40079068	AOAH	acyloxyacyl hydrolase
8005473	0.40042	1.96e-02	2.48003011	-3.18653	0.31704085	PAIP1	poly(A) binding protein interacting protein 1
7970329	0.40042	1.96e-02	-2.47988985	-3.18679	-0.37390142	GAS6	growth arrest specific 6
8172158	0.40042	1.96e-02	-2.4797761	-3.187	-0.2427251	CASK	calcium/calmodulin dependent serine protein kinase
8051528	0.40042	1.96e-02	2.47976279	-3.18703	0.23335232	CEBPZ	CCAAT/enhancer binding protein zeta
8117071	0.40072	1.96e-02	2.47894242	-3.18854	0.26023979	FAM8A1	family with sequence similarity 8 member A1
8105603	0.40072	1.96e-02	2.47834754	-3.18964	0.20043845		
8024843	0.40072	1.96e-02	-2.47819878	-3.18992	-0.21370826	CHAF1A	chromatin assembly factor 1 subunit A
8109303	0.40072	1.97e-02	-2.47804694	-3.1902	-0.29635868		
7945014	0.40072	1.97e-02	-2.47760452	-3.19101	-0.57419615	CHEK1	checkpoint kinase 1
7903474	0.40072	1.97e-02	2.47742199	-3.19135	0.51636636		
8164428	0.40072	1.97e-02	2.47732368	-3.19153	0.19598194	COQ4///TRUB2///TRUB2	coenzyme Q4///TruB pseudouridine synthase family member 2///TruB pseudouridine synthase family member 2
7906969	0.40072	1.97e-02	-2.47727346	-3.19163	-0.28899257		
7950391	0.40154	1.97e-02	-2.4761111	-3.19377	-0.24609398	PGM2L1	phosphoglucomutase 2 like 1
8089785	0.40255	1.98e-02	-2.47431925	-3.19708	-0.30047471	POPDC2	popeye domain containing 2
7916022	0.40255	1.98e-02	2.47401528	-3.19764	0.379434		
8067506	0.40255	1.98e-02	2.47398505	-3.1977	0.19605207	RBBP8NL	RBBP8 N-terminal like
8126524	0.40255	1.98e-02	2.47393711	-3.19779	0.18973422	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1
8085287	0.40304	1.99e-02	2.47294451	-3.19962	0.26766589	BRK1	BRICK1, SCAR/WAVE actin nucleating complex subunit
8117243	0.40304	1.99e-02	-2.47225528	-3.20089	-0.26216461	CARMIL1	capping protein regulator and myosin 1 linker 1
8029507	0.40304	1.99e-02	2.47221361	-3.20097	0.2895599	NECTIN2	nectin cell adhesion molecule 2
7988789	0.40304	1.99e-02	-2.4721388	-3.20111	-0.28842671	DMXL2	Dmx like 2
8108435	0.40304	1.99e-02	2.47204731	-3.20127	0.18443278	UBE2D2	ubiquitin conjugating enzyme E2 D2
7896106	0.40304	2.00e-02	-2.47140928	-3.20245	-0.31618832		
8068593	0.40304	2.00e-02	2.47109158	-3.20304	0.54908352	ETS2	ETS proto-oncogene 2, transcription factor
8098326	0.40304	2.00e-02	2.47076456	-3.20364	0.66680704		
8093294	0.40304	2.00e-02	-2.47063547	-3.20388	-0.35227683	CCR2	C-C motif chemokine receptor 2
8014704	0.40304	2.00e-02	2.470071	-3.20492	1.13266608		
7979414	0.40304	2.00e-02	-2.46997149	-3.2051	-0.25220642		
8151540	0.40304	2.00e-02	2.46973263	-3.20554	0.30431675		
7896715	0.40304	2.00e-02	-2.4697285	-3.20555	-0.86954077		
8126279	0.40304	2.00e-02	-2.4696616	-3.20568	-0.50668116	TREM2	triggering receptor expressed on myeloid cells 2
8127193	0.40363	2.01e-02	-2.46876044	-3.20734	-0.50531217	BMP5///BMP5	bone morphogenetic protein 5///bone morphogenetic protein 5
7896228	0.40368	2.01e-02	2.46843413	-3.20794	0.39791599		
8138824	0.40374	2.01e-02	-2.46794973	-3.20883	-0.45063098	SCRN1	secernin 1
7964832	0.40374	2.01e-02	2.46775743	-3.20919	0.44535508		
8180003	0.40374	2.01e-02	-2.46754855	-3.20957	-0.44092664	HLA-DRB3	major histocompatibility complex, class II, DR beta 3
8087780	0.40374	2.01e-02	2.46730774	-3.21001	0.77555264		
8053379	0.40422	2.02e-02	2.46652864	-3.21145	0.2758111	TRABD2A	TraB domain containing 2A
7990151	0.40452	2.02e-02	-2.4659371	-3.21254	-0.39943447	PKM	pyruvate kinase, muscle
7903092	0.40501	2.02e-02	-2.46513777	-3.21401	-0.26318897	FNBP1L	formin binding protein 1 like
7950560	0.40547	2.03e-02	-2.46426918	-3.21561	-0.60536431	GDPD4	glycerophosphodiester phosphodiesterase domain containing 4
7972461	0.40547	2.03e-02	-2.46411202	-3.2159	-0.46892056	SLC15A1	solute carrier family 15 member 1
7912473	0.40559	2.03e-02	-2.46355122	-3.21694	-0.56960392	FBXO44///FBXO2	F-box protein 44///F-box protein 2
7934755	0.40559	2.03e-02	2.46344995	-3.21712	0.25137618	MAT1A	methionine adenosyltransferase 1A
8098240	0.40561	2.03e-02	2.46304148	-3.21787	0.41986209		
8001477	0.40561	2.03e-02	-2.46287287	-3.21818	-0.22896688	AMFR	autocrine motility factor receptor
7991017	0.40561	2.04e-02	2.46211747	-3.21957	0.23083232	ACTG1P17	actin gamma 1 pseudogene 17
8000244	0.40561	2.04e-02	2.46159356	-3.22054	0.32368834	USP31	ubiquitin specific peptidase 31
8139873	0.40561	2.04e-02	-2.46135915	-3.22097	-0.5641354	LINC00174	long intergenic non-protein coding RNA 174
7893908	0.40561	2.04e-02	2.46135045	-3.22099	0.53743944		
8056611	0.40561	2.04e-02	-2.46125339	-3.22117	-0.40403549	LRP2	LDL receptor related protein 2
7893455	0.40561	2.04e-02	2.46113124	-3.22139	0.49654101		
8150978	0.40561	2.04e-02	-2.46099772	-3.22164	-0.16907291	CA8	carbonic anhydrase 8
8012539	0.40561	2.04e-02	-2.46079445	-3.22201	-0.31011815	PIK3R6	phosphoinositide-3-kinase regulatory subunit 6
7893740	0.40613	2.05e-02	-2.45955328	-3.22429	-0.37051904		
8019842	0.40613	2.05e-02	-2.45949223	-3.22441	-0.77692839	TYMS	thymidylate synthetase
8143341	0.40613	2.05e-02	2.45938668	-3.2246	0.30062008	KDM7A	lysine demethylase 7A
8006367	0.40613	2.05e-02	-2.45903074	-3.22525	-0.21737021	RHBDL3	rhomboid like 3
8147242	0.40613	2.05e-02	2.45866764	-3.22592	0.20456704		
8098995	0.40613	2.05e-02	-2.45847406	-3.22628	-0.21802026	MXD4	MAX dimerization protein 4
8148982	0.40613	2.06e-02	-2.45821349	-3.22676	-0.32234615	LOC105377774	uncharacterized LOC105377774
8092228	0.40613	2.06e-02	2.45798757	-3.22717	0.29626368		
7982533	0.40613	2.06e-02	2.4578693	-3.22739	0.23553923		
8089011	0.40751	2.07e-02	2.45592398	-3.23097	0.33839816	PROS1	protein S (alpha)
7959298	0.40751	2.07e-02	-2.45585728	-3.23109	-0.23431202	TMEM120B///RHOF	transmembrane protein 120B///ras homolog family member F, filopodia associated
8040103	0.40772	2.07e-02	2.4553652	-3.23199	0.29271593	ID2	inhibitor of DNA binding 2, HLH protein
8100827	0.40777	2.07e-02	-2.45488924	-3.23287	-1.09403656	JCHAIN	joining chain of multimeric IgA and IgM
8054054	0.40777	2.07e-02	-2.45462585	-3.23335	-0.61712618	ANKRD36///ANKRD36B	ankyrin repeat domain 36///ankyrin repeat domain 36B
8162276	0.40777	2.07e-02	2.45435336	-3.23385	0.8727903	NFIL3	nuclear factor, interleukin 3 regulated
7896150	0.40777	2.08e-02	-2.45396596	-3.23456	-0.84406438		
8043697	0.40777	2.08e-02	-2.45384327	-3.23479	-0.58429328	ANKRD36///ANKRD36B	ankyrin repeat domain 36///ankyrin repeat domain 36B
7974461	0.40777	2.08e-02	-2.45375607	-3.23495	-0.52690259	LGALS3	lectin, galactoside binding soluble 3
8018449	0.40791	2.08e-02	-2.45333562	-3.23572	-0.24987759	UNC13D	unc-13 homolog D
8138566	0.40824	2.08e-02	-2.45271857	-3.23686	-0.17866236	IGF2BP3	insulin like growth factor 2 mRNA binding protein 3
8123336	0.40862	2.09e-02	2.45174126	-3.23865	0.26820759		
8090639	0.40862	2.09e-02	2.45149801	-3.2391	0.25155165	PIK3R4	phosphoinositide-3-kinase regulatory subunit 4
8093456	0.40862	2.09e-02	-2.45122077	-3.23961	-0.27333332	CTBP1-AS2	CTBP1 antisense RNA 2 (head to head)
7942465	0.40862	2.09e-02	2.45086096	-3.24027	0.23896709	MRPL48	mitochondrial ribosomal protein L48
8098688	0.40862	2.09e-02	2.45070314	-3.24056	0.21528237		
8095301	0.40862	2.09e-02	-2.45044343	-3.24103	-0.2035244		
8002283	0.40862	2.09e-02	2.45025449	-3.24138	0.46830969	TMED6	transmembrane p24 trafficking protein 6
8029136	0.40862	2.09e-02	-2.45000321	-3.24184	-0.38961703	CD79A	CD79a molecule
8164632	0.40862	2.10e-02	2.44993892	-3.24196	0.20718692	FIBCD1	fibrinogen C domain containing 1
7978558	0.40862	2.10e-02	2.44971746	-3.24237	0.15174835	EAPP	E2F associated phosphoprotein
8145865	0.40882	2.10e-02	-2.44924884	-3.24323	-0.34651823	ADGRA2	adhesion G protein-coupled receptor A2
8074020	0.40917	2.10e-02	-2.44837565	-3.24483	-0.21747917	SELO	selenoprotein O
7963289	0.40917	2.10e-02	-2.44819723	-3.24516	-0.34545133	BIN2	bridging integrator 2
8072494	0.40917	2.10e-02	-2.4480906	-3.24535	-0.17703489	SFI1	SFI1 centrin binding protein
7896257	0.40974	2.11e-02	2.4472267	-3.24694	0.63373361		
8096077	0.40977	2.11e-02	2.44693125	-3.24748	0.55830238		
7894416	0.41004	2.11e-02	2.44638695	-3.24848	0.17162564		
8016725	0.41014	2.12e-02	2.44560133	-3.24992	0.13492567	ANKRD40	ankyrin repeat domain 40
7981771	0.41014	2.12e-02	2.44532701	-3.25042	0.3734694		
7981893	0.41014	2.12e-02	2.44532701	-3.25042	0.3734694		
8052742	0.41014	2.12e-02	-2.44525069	-3.25056	-0.27972378	FBXO48	F-box protein 48
8145272	0.41051	2.12e-02	2.44459484	-3.25176	0.21498963	R3HCC1	R3H domain and coiled-coil containing 1
8031720	0.41091	2.12e-02	-2.44390173	-3.25303	-0.20814506	ZNF543	zinc finger protein 543
8173310	0.41257	2.13e-02	-2.44186257	-3.25677	-0.34106519	OPHN1	oligophrenin 1
8069301	0.41339	2.14e-02	-2.44073075	-3.25884	-0.25976684	COL6A2	collagen type VI alpha 2 chain
7893642	0.41349	2.14e-02	-2.44031135	-3.25961	-0.19479555		
7980152	0.41349	2.14e-02	-2.43999764	-3.26018	-0.61962454	LTBP2	latent transforming growth factor beta binding protein 2
8170648	0.41349	2.15e-02	-2.43943714	-3.26121	-0.32028353	BGN	biglycan
7899851	0.41349	2.15e-02	-2.43931131	-3.26144	-0.16420667	AZIN2	antizyme inhibitor 2
7980720	0.41349	2.15e-02	-2.43921348	-3.26162	-0.35195847	TTC7B	tetratricopeptide repeat domain 7B
8020495	0.41349	2.15e-02	-2.43886265	-3.26226	-0.30777829	CABLES1	Cdk5 and Abl enzyme substrate 1
7989365	0.41349	2.15e-02	2.43883129	-3.26232	0.43937185	RORA	RAR related orphan receptor A
7899841	0.41454	2.16e-02	2.43697778	-3.26571	0.29389432	HPCA	hippocalcin
8055488	0.41454	2.16e-02	-2.43686067	-3.26592	-0.26690272		
8013923	0.41454	2.16e-02	-2.43660871	-3.26638	-0.17132781	GIT1	GIT ArfGAP 1
7939237	0.41454	2.16e-02	2.43648647	-3.26661	0.27805081	KIAA1549L	KIAA1549 like
8103706	0.41454	2.16e-02	2.43617647	-3.26717	0.42226959	AADAT	aminoadipate aminotransferase
7961371	0.41454	2.16e-02	2.4361169	-3.26728	0.33383771	DUSP16	dual specificity phosphatase 16
8016628	0.41454	2.16e-02	-2.43580327	-3.26786	-0.25791072	PPP1R9B	protein phosphatase 1 regulatory subunit 9B
7920744	0.41454	2.16e-02	-2.43561422	-3.2682	-0.51589033	PKLR	pyruvate kinase, liver and RBC
8070826	0.41454	2.17e-02	-2.43541206	-3.26857	-0.47670603	ITGB2	integrin subunit beta 2
7982805	0.41475	2.17e-02	2.43493791	-3.26944	0.39792222	GCHFR	GTP cyclohydrolase I feedback regulator
7921360	0.41484	2.18e-02	-2.43299217	-3.273	-0.24668224	OR6Y1	olfactory receptor family 6 subfamily Y member 1
8173890	0.41484	2.18e-02	2.43279302	-3.27336	0.13852038		
8133688	0.41484	2.18e-02	2.43275538	-3.27343	0.64207242	SNORA14A	small nucleolar RNA, H/ACA box 14A
8073522	0.41484	2.18e-02	-2.4324527	-3.27398	-0.35368523	SREBF2	sterol regulatory element binding transcription factor 2
7948397	0.41484	2.19e-02	2.43128654	-3.27611	0.34075313		
7964828	0.41484	2.19e-02	2.43105921	-3.27653	0.54417242		
8152289	0.41484	2.19e-02	-2.43104627	-3.27655	-0.33064784		
8043405	0.41484	2.19e-02	-2.43055517	-3.27745	-0.21780616		
8060294	0.41484	2.19e-02	2.43028119	-3.27795	0.26205284	PDCD1	programmed cell death 1
8144951	0.41484	2.19e-02	2.43023996	-3.27803	0.38440853		
7963348	0.41484	2.19e-02	2.43017267	-3.27815	0.31309408		
7935780	0.41484	2.19e-02	-2.43007697	-3.27832	-0.36051843	SEC31B	SEC31 homolog B, COPII coat complex component
7974027	0.41484	2.19e-02	-2.43003588	-3.2784	-0.46341636		
8139721	0.41484	2.19e-02	2.43000026	-3.27846	0.20705021		
8076339	0.41484	2.19e-02	2.42995224	-3.27855	0.21557893	PHF5A	PHD finger protein 5A
8163181	0.41484	2.19e-02	-2.42962823	-3.27914	-0.49195964	C9orf152	chromosome 9 open reading frame 152
8146225	0.41484	2.20e-02	2.42908851	-3.28013	0.24256517	SMIM19	small integral membrane protein 19
7990916	0.41484	2.20e-02	2.42892624	-3.28042	0.21848821	RPS17	ribosomal protein S17
7990965	0.41484	2.20e-02	2.42892624	-3.28042	0.21848821	RPS17	ribosomal protein S17
7898020	0.41484	2.20e-02	-2.42882518	-3.28061	-0.98864774	PRAMEF17///PRAMEF10	PRAME family member 17///PRAME family member 10
7898034	0.41484	2.20e-02	-2.42882518	-3.28061	-0.98864774	PRAMEF17///PRAMEF10	PRAME family member 17///PRAME family member 10
8111099	0.41484	2.20e-02	2.42863616	-3.28095	0.43715336		
8068697	0.41484	2.20e-02	-2.42824716	-3.28166	-0.42422646	MX2	MX dynamin like GTPase 2
7948588	0.41484	2.20e-02	-2.42731309	-3.28337	-0.49927746	SYT7	synaptotagmin 7
7991374	0.41484	2.21e-02	-2.4270165	-3.28391	-0.27952114	IDH2	isocitrate dehydrogenase (NADP(+)) 2, mitochondrial
8016504	0.41484	2.21e-02	2.4269931	-3.28395	0.44558604		
8117470	0.41484	2.21e-02	-2.42680025	-3.28431	-0.22858356	BTN2A3P	butyrophilin subfamily 2 member A3, pseudogene
8145795	0.41484	2.21e-02	2.42671006	-3.28447	0.28262796		
8137863	0.41484	2.21e-02	-2.42670172	-3.28448	-0.40419007		
7965249	0.41484	2.21e-02	-2.42659544	-3.28468	-0.18278851	C12orf50	chromosome 12 open reading frame 50
7975292	0.41484	2.21e-02	-2.42654326	-3.28477	-0.28134736	RAD51B	RAD51 paralog B
8147994	0.41484	2.21e-02	2.42615568	-3.28548	0.22878038	UTP23	UTP23, small subunit processome component
8122684	0.41484	2.21e-02	-2.4261216	-3.28554	-0.45812126	SUMO4	small ubiquitin-like modifier 4
8111941	0.41484	2.21e-02	-2.42599035	-3.28578	-0.66020775	HMGCS1	3-hydroxy-3-methylglutaryl-CoA synthase 1
8001691	0.41484	2.21e-02	2.42578876	-3.28615	0.18590922		
8090591	0.41484	2.21e-02	-2.42577357	-3.28618	-0.20981688	PLXND1	plexin D1
7907370	0.41541	2.22e-02	-2.42491748	-3.28774	-0.28877663	DNM3	dynamin 3
8048195	0.41711	2.23e-02	2.42268369	-3.29181	0.16791118	RPL37A	ribosomal protein L37a
7895052	0.41711	2.23e-02	-2.42195121	-3.29315	-0.28229612		
7893309	0.41711	2.23e-02	2.42184638	-3.29334	0.29998581		
8103326	0.41711	2.23e-02	2.42181653	-3.29339	0.19448127	FGG	fibrinogen gamma chain
7974198	0.41711	2.24e-02	-2.42117348	-3.29457	-0.3332198	LRR1	leucine rich repeat protein 1
7956749	0.41711	2.24e-02	2.42083484	-3.29518	0.22443737	TMEM5	transmembrane protein 5
7928695	0.41711	2.24e-02	-2.42063271	-3.29555	-0.28718209	FAM213A	family with sequence similarity 213 member A
7917516	0.41711	2.24e-02	2.42049566	-3.2958	0.35315445	GBP3///GBP1	guanylate binding protein 3///guanylate binding protein 1
8104632	0.41711	2.24e-02	-2.42042979	-3.29592	-0.20709382		
7895599	0.41711	2.24e-02	2.42039693	-3.29598	0.56212664		
8037991	0.41711	2.24e-02	-2.42027546	-3.2962	-0.3588774	LIG1	DNA ligase 1
8040221	0.41711	2.24e-02	2.41998711	-3.29673	0.24188396	LOC100131506	uncharacterized LOC100131506
8106776	0.41711	2.24e-02	2.41986536	-3.29695	0.26810524	COX7C	cytochrome c oxidase subunit 7C
7970624	0.41768	2.25e-02	-2.41901836	-3.29849	-0.27039169	CENPJ	centromere protein J
8145293	0.41796	2.25e-02	-2.41842662	-3.29957	-0.45806455	ADAM28	ADAM metallopeptidase domain 28
7921667	0.41796	2.25e-02	-2.41775152	-3.3008	-0.55353793	CD48	CD48 molecule
7921367	0.41796	2.25e-02	2.41771629	-3.30086	0.16889004	SPTA1	spectrin alpha, erythrocytic 1
8084524	0.41796	2.25e-02	-2.41757403	-3.30112	-0.31942825	EPHB3	EPH receptor B3
8007043	0.41796	2.25e-02	-2.41747822	-3.3013	-0.60444342	RAPGEFL1	Rap guanine nucleotide exchange factor like 1
7912561	0.4181	2.26e-02	-2.41687776	-3.30239	-1.03797625	PRAMEF17///PRAMEF10	PRAME family member 17///PRAME family member 10
7892615	0.4181	2.26e-02	-2.41669176	-3.30273	-0.44638603		
7939492	0.4181	2.26e-02	2.41659352	-3.30291	0.50885957	C11orf96	chromosome 11 open reading frame 96
7930120	0.41827	2.26e-02	-2.41587816	-3.30421	-0.22228558	SUFU	SUFU negative regulator of hedgehog signaling
8110708	0.41827	2.26e-02	2.41570359	-3.30453	0.33878084	TPPP	tubulin polymerization promoting protein
8148923	0.41827	2.26e-02	-2.4156221	-3.30468	-0.21359772	LRRC24///LRRC14	leucine rich repeat containing 24///leucine rich repeat containing 14
8007757	0.41827	2.26e-02	-2.41540972	-3.30506	-0.30157518	FMNL1	formin like 1
8021342	0.41827	2.27e-02	-2.41483302	-3.30611	-0.28001665		
8173444	0.41827	2.27e-02	-2.4147883	-3.30619	-0.49186183	IL2RG	interleukin 2 receptor subunit gamma
8102619	0.41827	2.27e-02	-2.41398275	-3.30766	-0.43306752	ANXA5	annexin A5
7893745	0.41827	2.27e-02	-2.41397505	-3.30767	-0.46027714		
7901732	0.41827	2.27e-02	2.41369035	-3.30819	0.3136713	C8A	complement component 8 alpha subunit
